Experiment,Accuracy,Kappa,Dataset,DR Method,N Components,Model,Class,IoU Score
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Brocoli_green_weeds_2,1.0
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Brocoli_green_weeds_2,1.0
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Brocoli_green_weeds_2,0.9994635193133047
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Brocoli_green_weeds_2,0.9989264626945786
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Brocoli_green_weeds_2,0.9935760171306209
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Brocoli_green_weeds_2,0.0
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Brocoli_green_weeds_2,0.9997316156736447
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Brocoli_green_weeds_2,1.0
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Brocoli_green_weeds_2,1.0
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Brocoli_green_weeds_2,1.0
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Brocoli_green_weeds_2,1.0
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Brocoli_green_weeds_2,0.9997316876844647
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Brocoli_green_weeds_2,0.9994633753689295
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Brocoli_green_weeds_2,0.9994633753689295
Salinas_UMAP_8_paoletti,93.7519629034344,0.930556356695755,Salinas,UMAP,8,paoletti,Brocoli_green_weeds_2,1.0
Salinas_UMAP_15_mou,93.89421566997358,0.932229212619754,Salinas,UMAP,15,mou,Brocoli_green_weeds_2,1.0
Salinas_UMAP_15_hamida,93.36769568992592,0.9263897457968892,Salinas,UMAP,15,hamida,Brocoli_green_weeds_2,0.9994632313472893
Salinas_UMAP_15_li,94.1879583956844,0.9354039327931938,Salinas,UMAP,15,li,Brocoli_green_weeds_2,1.0
Salinas_UMAP_15_paoletti,94.3708548098062,0.9374766539755214,Salinas,UMAP,15,paoletti,Brocoli_green_weeds_2,1.0
Salinas_UMAP_30_mou,94.73849507657631,0.9415900603134754,Salinas,UMAP,30,mou,Brocoli_green_weeds_2,1.0
Salinas_UMAP_30_hamida,94.1657891333666,0.9351507248433109,Salinas,UMAP,30,hamida,Brocoli_green_weeds_2,0.9997316876844647
Salinas_UMAP_30_li,95.04147499491954,0.9449184106202076,Salinas,UMAP,30,li,Brocoli_green_weeds_2,1.0
Salinas_UMAP_30_paoletti,94.82532468732104,0.9425599703655174,Salinas,UMAP,30,paoletti,Brocoli_green_weeds_2,1.0
Salinas_DiffMaps_8_mou,89.43449906704355,0.8824667523976196,Salinas,DiffMaps,8,mou,Brocoli_green_weeds_2,0.995458188618755
Salinas_DiffMaps_8_hamida,78.18914075634133,0.7551974583815915,Salinas,DiffMaps,8,hamida,Brocoli_green_weeds_2,0.9851301115241635
Salinas_DiffMaps_8_li,81.34826063662732,0.7922229064897727,Salinas,DiffMaps,8,li,Brocoli_green_weeds_2,0.987220447284345
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Brocoli_green_weeds_2,0.9863636363636363
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Brocoli_green_weeds_2,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Brocoli_green_weeds_2,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Brocoli_green_weeds_2,0.9369034994697774
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Brocoli_green_weeds_2,0.994098712446352
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Brocoli_green_weeds_2,0.9986591579511933
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Brocoli_green_weeds_2,0.8933510638297872
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Brocoli_green_weeds_2,0.9416578669482577
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Brocoli_green_weeds_2,0.9700442823651992
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Brocoli_green_weeds_2,0.9997316876844647
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Brocoli_green_weeds_2,0.9898368547740037
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Brocoli_green_weeds_2,0.9514354708881138
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Brocoli_green_weeds_2,0.9916800858829844
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Brocoli_green_weeds_2,0.9959742351046699
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Brocoli_green_weeds_2,0.9546303709634374
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Brocoli_green_weeds_2,0.9986595174262735
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Brocoli_green_weeds_2,0.9927536231884058
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Brocoli_green_weeds_2,0.9989276139410188
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Brocoli_green_weeds_2,0.9941302027748132
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Brocoli_green_weeds_2,0.9954557604918471
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Brocoli_green_weeds_2,0.9989276139410188
Salinas_Corr_15_li,93.24761218570453,0.9249115162593464,Salinas,Corr,15,li,Brocoli_green_weeds_2,0.9994635193133047
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Brocoli_green_weeds_2,0.9812961011591148
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Brocoli_green_weeds_2,0.99732118939191
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Brocoli_green_weeds_2,1.0
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Brocoli_green_weeds_2,1.0
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Brocoli_green_weeds_2,0.9695550351288056
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Brocoli_green_weeds_2,0.9502008032128514
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Brocoli_green_weeds_2,0.9165552286707676
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Brocoli_green_weeds_2,0.9540775930324624
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Brocoli_green_weeds_2,0.9832402234636871
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Brocoli_green_weeds_2,0.9786210582576162
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Brocoli_green_weeds_2,0.997587778075583
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Brocoli_green_weeds_2,0.9533261802575107
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Brocoli_green_weeds_2,0.9823670852257548
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Brocoli_green_weeds_2,0.9884995988232148
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Brocoli_green_weeds_2,0.9973226238286479
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Brocoli_green_weeds_2,0.9973233404710921
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Brocoli_green_weeds_2,0.997589716122121
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Brocoli_green_weeds_2,0.999194847020934
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Brocoli_green_weeds_2,0.9981228211316707
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Brocoli_green_weeds_2,0.9997316156736447
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Brocoli_green_weeds_2,0.985775630703167
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Brocoli_green_weeds_2,0.9991950630533941
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Brocoli_green_weeds_2,0.9994632313472893
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Brocoli_green_weeds_2,1.0
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Brocoli_green_weeds_2,0.9994632313472893
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Brocoli_green_weeds_2,1.0
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Brocoli_green_weeds_2,0.9989276139410188
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Brocoli_green_weeds_2,0.9997316876844647
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Brocoli_green_weeds_2,0.9912117177097204
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Brocoli_green_weeds_2,0.9954448017148981
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Brocoli_green_weeds_2,0.997856951513528
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Brocoli_green_weeds_2,0.9994635193133047
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Brocoli_green_weeds_2,0.9869750132908027
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Brocoli_green_weeds_2,0.9991950630533941
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Brocoli_green_weeds_2,1.0
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Brocoli_green_weeds_2,1.0
Salinas_AE2_30_paoletti,96.56191690221507,0.9618053469973584,Salinas,AE2,30,paoletti,Brocoli_green_weeds_2,1.0
Salinas_PCA_8_mou,95.2853368804153,0.9476512761593476,Salinas,PCA,8,mou,Fallow,0.9954637096774194
Salinas_PCA_8_hamida,94.7089360601526,0.941173536422126,Salinas,PCA,8,hamida,Fallow,0.9984840828701365
Salinas_PCA_8_li,95.70101054887398,0.9522562549106768,Salinas,PCA,8,li,Fallow,0.9994941831057157
Salinas_PCA_8_paoletti,95.536588520017,0.9504002056331988,Salinas,PCA,8,paoletti,Fallow,0.985929648241206
Salinas_PCA_15_mou,88.48861054148423,0.8721885161992068,Salinas,PCA,15,mou,Fallow,0.8740120874012087
Salinas_PCA_15_hamida,94.9915941547045,0.9443423404119878,Salinas,PCA,15,hamida,Fallow,0.9989883662114315
Salinas_PCA_15_li,95.0026787858634,0.9444921032610828,Salinas,PCA,15,li,Fallow,0.9954659949622167
Salinas_PCA_15_paoletti,89.31626300134863,0.8812662249268737,Salinas,PCA,15,paoletti,Fallow,0.867639902676399
Salinas_PCA_30_mou,95.10613534334644,0.9456496727673,Salinas,PCA,30,mou,Fallow,0.946524064171123
Salinas_PCA_30_hamida,96.64135675885385,0.96267632087766,Salinas,PCA,30,hamida,Fallow,1.0
Salinas_PCA_30_li,96.83349036560809,0.9648137822210732,Salinas,PCA,30,li,Fallow,1.0
Salinas_PCA_30_paoletti,93.9126900552384,0.9323513960031672,Salinas,PCA,30,paoletti,Fallow,0.9427184466019417
Salinas_FastICA_8_mou,93.86835153060282,0.9318242369238678,Salinas,FastICA,8,mou,Fallow,0.9662808253648717
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Fallow,0.9934640522875817
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Fallow,0.9969727547931383
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Fallow,0.9869149471565174
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Fallow,0.9781094527363184
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Fallow,0.8850356294536817
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Fallow,0.0
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Fallow,0.9994939271255061
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Fallow,0.9829659318637275
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Fallow,0.9964646464646465
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Fallow,0.987987987987988
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Fallow,0.9599604547701434
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Fallow,0.9994939271255061
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Fallow,0.992462311557789
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Fallow,0.9913967611336032
Salinas_UMAP_8_paoletti,93.7519629034344,0.930556356695755,Salinas,UMAP,8,paoletti,Fallow,0.9974760222110045
Salinas_UMAP_15_mou,93.89421566997358,0.932229212619754,Salinas,UMAP,15,mou,Fallow,0.9989878542510121
Salinas_UMAP_15_hamida,93.36769568992592,0.9263897457968892,Salinas,UMAP,15,hamida,Fallow,0.9919678714859438
Salinas_UMAP_15_li,94.1879583956844,0.9354039327931938,Salinas,UMAP,15,li,Fallow,0.9984840828701365
Salinas_UMAP_15_paoletti,94.3708548098062,0.9374766539755214,Salinas,UMAP,15,paoletti,Fallow,0.9994941831057157
Salinas_UMAP_30_mou,94.73849507657631,0.9415900603134754,Salinas,UMAP,30,mou,Fallow,1.0
Salinas_UMAP_30_hamida,94.1657891333666,0.9351507248433109,Salinas,UMAP,30,hamida,Fallow,0.997979797979798
Salinas_UMAP_30_li,95.04147499491954,0.9449184106202076,Salinas,UMAP,30,li,Fallow,1.0
Salinas_UMAP_30_paoletti,94.82532468732104,0.9425599703655174,Salinas,UMAP,30,paoletti,Fallow,0.9964699949571356
Salinas_DiffMaps_8_mou,89.43449906704355,0.8824667523976196,Salinas,DiffMaps,8,mou,Fallow,0.8849206349206349
Salinas_DiffMaps_8_hamida,78.18914075634133,0.7551974583815915,Salinas,DiffMaps,8,hamida,Fallow,0.5373699148533586
Salinas_DiffMaps_8_li,81.34826063662732,0.7922229064897727,Salinas,DiffMaps,8,li,Fallow,0.5901335311572701
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Fallow,0.8441011235955056
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Fallow,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Fallow,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Fallow,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Fallow,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Fallow,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Fallow,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Fallow,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Fallow,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Fallow,0.9153031761308951
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Fallow,0.9444444444444444
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Fallow,0.9067095588235294
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Fallow,0.8586703858670386
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Fallow,0.8935771214252227
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Fallow,0.976755937342092
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Fallow,0.954920019389239
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Fallow,0.9511132623426912
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Fallow,0.9815920398009951
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Fallow,0.9954545454545455
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Fallow,0.9994939271255061
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Fallow,0.9307400379506642
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Fallow,0.9553702795487984
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Fallow,0.9372509960159362
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Fallow,0.9771825396825397
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Fallow,0.8309260832625318
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Fallow,0.872380065207266
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Fallow,0.8708112874779541
Salinas_Corr_15_li,93.24761218570453,0.9249115162593464,Salinas,Corr,15,li,Fallow,0.9849473156046161
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Fallow,0.9436687530091478
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Fallow,0.8446771378708552
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Fallow,0.9909456740442656
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Fallow,0.9949443882709808
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Fallow,0.7920277296360485
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Fallow,0.8736077481840193
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Fallow,0.7495567375886525
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Fallow,0.7276662731208186
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Fallow,0.7261731978713111
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Fallow,0.8178539224526601
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Fallow,0.8473994111874387
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Fallow,0.8583292623351245
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Fallow,0.9094766619519095
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Fallow,0.9609490855165596
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Fallow,0.9644444444444444
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Fallow,0.9711538461538461
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Fallow,0.9648514851485148
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Fallow,0.9728126544735541
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Fallow,0.9364548494983278
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Fallow,0.9904714142427282
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Fallow,0.944666001994018
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Fallow,0.9934508816120907
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Fallow,0.9840478564307079
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Fallow,0.997979797979798
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Fallow,0.9741293532338309
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Fallow,0.9919678714859438
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Fallow,0.9850448654037887
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Fallow,0.9919678714859438
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Fallow,0.9884769539078156
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Fallow,0.9784353059177533
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Fallow,0.9494047619047619
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Fallow,0.987012987012987
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Fallow,0.9341377576671694
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Fallow,0.9954568399798082
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Fallow,0.9974760222110045
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Fallow,0.9939546599496222
